,0,1,2,3,4,5,6,7,8,9,10,11,12,13
15.140.92.143,70.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0
197.246.153.123,20.0,1547172074.0,469978383.0,1543286640.0,349010271.0,469978400.0,272104512.0,557535201.0,481386668.0,587473342.0,527090106.0,381924497.0,1543286640.0,1543286640.0
110.7.224.128,30.0,445785117.0,377352920.0,445935923.0,413823388.0,368671508.0,469978540.0,452708564.0,445941316.0,441576011.0,520004533.0,377353876.0,307998406.0,307998406.0
219.99.32.5,20.0,382972645.0,587631830.0,442359126.0,442093391.0,510508050.0,584299978.0,249002677.0,514692884.0,557533610.0,540236188.0,377352204.0,445939812.0,445939812.0
159.102.177.36,20.0,590644804.0,448965793.0,368522922.0,587632041.0,1547172074.0,469979150.0,557540359.0,469978143.0,587631926.0,594380691.0,1547176360.0,445749600.0,445749600.0
170.222.116.86,40.0,1543286062.0,1543286117.0,1543286640.0,1543286600.0,1543286062.0,1543286117.0,1543286062.0,1543284750.0,1543285418.0,1543284750.0,1543286640.0,1543285418.0,1543285418.0
29.167.225.241,50.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0
70.220.25.243,30.0,437618155.0,557537073.0,481214341.0,188862738.0,307998406.0,437492327.0,504804140.0,519855626.0,519855689.0,504804140.0,557537256.0,441575980.0,441575980.0
105.81.74.140,20.0,557537073.0,493683247.0,149902246.0,442092792.0,1543286640.0,504915071.0,290788416.0,469977101.0,587473294.0,365062249.0,188863112.0,247722015.0,247722015.0
67.175.242.216,20.0,469978143.0,557532959.0,1543286640.0,445939918.0,258872154.0,481389110.0,413826920.0,437495075.0,264162202.0,377359993.0,383040203.0,1547171473.0,1547171473.0
21.100.46.149,30.0,377353876.0,451087524.0,377359870.0,510164596.0,256896673.0,222584378.0,557537073.0,458902430.0,188857358.0,126536372.0,437617450.0,587473611.0,587473611.0
1.248.230.68,70.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
124.110.200.229,70.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0
50.97.193.75,13.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0
38.82.2.35,50.0,1547014411.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547018010.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547014411.0,1547014411.0
101.82.24.127,13.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
126.129.144.99,30.0,590440761.0,445940999.0,442093842.0,384274798.0,469458718.0,584187947.0,445823230.0,520004685.0,481210417.0,587630540.0,188857358.0,557537073.0,557537073.0
255.121.234.205,70.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
194.57.43.160,30.0,441576251.0,168933483.0,437498609.0,557154921.0,510507775.0,481283412.0,324362253.0,365098903.0,451085097.0,445936090.0,481208454.0,397457107.0,397457107.0
65.231.226.44,80.0,1547196222.0,1547195605.0,1547196877.0,1547195351.0,1547195351.0,1547196701.0,1547196877.0,1547196877.0,1547196701.0,1547196701.0,1547196222.0,1547196877.0,1547196877.0
82.177.234.86,30.0,377352920.0,504809402.0,445941092.0,587631904.0,454771022.0,445941014.0,587631868.0,451087524.0,504808133.0,594381408.0,384274798.0,437617175.0,437617175.0
225.131.157.26,30.0,456099376.0,397457112.0,307998406.0,590440761.0,520004733.0,437496042.0,557528512.0,413826401.0,583128222.0,247722705.0,481389634.0,504797165.0,504797165.0
202.8.146.6,30.0,469978459.0,188862738.0,441576318.0,557537314.0,384274798.0,504906986.0,590441174.0,384274798.0,469458718.0,557537073.0,481211815.0,258868045.0,258868045.0
227.127.158.181,10.0,1531787589.0,1531801122.0,1531787589.0,1531801305.0,1531787977.0,1531801122.0,1531801305.0,1531801122.0,1531801122.0,1531801305.0,1531801122.0,1531787977.0,1531787977.0
4.182.136.158,11.0,1547429292.0,1547427506.0,1547428994.0,1547429292.0,1547428994.0,1547429909.0,1547431139.0,1547427506.0,1547427506.0,1547429909.0,1547429292.0,1547427506.0,1547427506.0
26.62.206.82,20.0,557534753.0,587632068.0,587620462.0,1547171473.0,1543286640.0,383913267.0,587631752.0,584187818.0,1547018878.0,445932810.0,460931821.0,315394810.0,315394810.0
32.13.207.207,70.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
207.244.219.234,50.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0
45.2.17.231,11.0,1547428994.0,1547429292.0,1547427506.0,1547430644.0,1547429292.0,1547428994.0,1547431139.0,1547431139.0,1547430644.0,1547428994.0,1547428994.0,1547427506.0,1547427506.0
85.77.118.100,80.0,1547195351.0,1547196877.0,1547196701.0,1547195605.0,1547196877.0,1547195605.0,1547196877.0,1547196877.0,1547196701.0,1547195351.0,1547196222.0,1547196877.0,1547196877.0
238.129.192.1,70.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0
28.67.140.214,10.0,1531787977.0,1531787977.0,1531787589.0,1531801122.0,1531787977.0,1531787589.0,1531787977.0,1531801305.0,1531787589.0,1531787589.0,1531787977.0,1531787977.0,1531787977.0
65.70.160.59,70.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0
42.224.226.219,13.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0
230.219.22.87,50.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547018010.0,1547018010.0,1547014411.0,1547017446.0,1547018010.0,1547018010.0
232.42.187.226,13.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
252.49.49.168,70.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0
105.146.232.122,70.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0
164.11.77.187,70.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0
177.116.22.216,11.0,1547429909.0,1547427506.0,1547430147.0,1547430644.0,1547431139.0,1547428994.0,1547431139.0,1547429292.0,1547428994.0,1547430644.0,1547429909.0,1547430147.0,1547430147.0
102.186.167.180,13.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0
251.25.175.59,13.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0
83.9.33.231,80.0,1547195869.0,1547195605.0,1547196222.0,1547196877.0,1547195605.0,1547195351.0,1547196222.0,1547196222.0,1547195605.0,1547196877.0,1547196222.0,1547196877.0,1547196877.0
166.150.241.157,10.0,1531801305.0,1531801122.0,1531787589.0,1531801122.0,1531787977.0,1531787589.0,1531801305.0,1531787977.0,1531787977.0,1531801122.0,1531801305.0,1531801305.0,1531801305.0
4.174.125.80,30.0,481210259.0,504845587.0,168931505.0,481211916.0,451087524.0,441575980.0,590440178.0,557538975.0,188862738.0,481214341.0,557537370.0,324361934.0,324361934.0
239.201.132.159,20.0,469979012.0,443350803.0,504905673.0,594380794.0,587630646.0,481385942.0,437491339.0,504904599.0,587631967.0,1547019293.0,481210793.0,383084878.0,383084878.0
219.229.43.235,11.0,1547430147.0,1547430644.0,1547431139.0,1547430147.0,1547431139.0,1547430147.0,1547430644.0,1547429909.0,1547431139.0,1547427506.0,1547431139.0,1547429292.0,1547429292.0
111.18.155.198,70.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0
120.58.188.97,13.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0
156.74.194.69,11.0,1547428994.0,1547431139.0,1547427506.0,1547429909.0,1547430147.0,1547429909.0,1547430644.0,1547430644.0,1547428994.0,1547430644.0,1547430147.0,1547429292.0,1547429292.0
241.83.10.254,70.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0
64.222.126.54,11.0,1547430644.0,1547430147.0,1547427506.0,1547430147.0,1547427506.0,1547427506.0,1547431139.0,1547430147.0,1547429292.0,1547430147.0,1547430644.0,1547429909.0,1547429909.0
62.244.119.119,70.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0
206.224.176.210,50.0,1547017446.0,1547017446.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0,1547017446.0,1547017446.0,1547014411.0,1547014411.0,1547018010.0,1547018010.0
139.60.169.198,30.0,392599393.0,377356711.0,557537662.0,557532603.0,587631011.0,514692884.0,365098808.0,377351070.0,469978465.0,447293452.0,445937704.0,442093441.0,442093441.0
247.123.131.132,80.0,1547195605.0,1547196222.0,1547195869.0,1547195605.0,1547196701.0,1547196701.0,1547196877.0,1547196877.0,1547195605.0,1547196877.0,1547195351.0,1547196701.0,1547196701.0
121.3.65.29,80.0,1547195869.0,1547195351.0,1547196877.0,1547196222.0,1547196222.0,1547196701.0,1547195869.0,1547195605.0,1547196877.0,1547196222.0,1547195605.0,1547196222.0,1547196222.0
206.170.196.118,11.0,1547429909.0,1547430147.0,1547429292.0,1547429909.0,1547429909.0,1547431139.0,1547430147.0,1547429292.0,1547430147.0,1547429909.0,1547431139.0,1547431139.0,1547431139.0
104.239.252.179,80.0,1547196877.0,1547196222.0,1547196701.0,1547196701.0,1547196877.0,1547196877.0,1547196222.0,1547195351.0,1547195869.0,1547196701.0,1547196877.0,1547196222.0,1547196222.0
66.23.143.34,50.0,1547014411.0,1547017446.0,1547018010.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0,1547014411.0,1547017446.0,1547017446.0
17.47.77.102,30.0,290789717.0,587631746.0,504905612.0,557537073.0,584187947.0,445940040.0,514692966.0,452708430.0,445940997.0,307998406.0,587617958.0,377353114.0,377353114.0
54.236.111.191,10.0,1531787589.0,1531787977.0,1531801305.0,1531787589.0,1531801305.0,1531801305.0,1531801305.0,1531801305.0,1531787589.0,1531801122.0,1531801305.0,1531787977.0,1531787977.0
17.15.204.76,50.0,1547018010.0,1547017446.0,1547014411.0,1547014411.0,1547018010.0,1547014411.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547017446.0,1547014411.0,1547014411.0
40.27.70.70,10.0,1531787589.0,1531787589.0,1531787977.0,1531787589.0,1531787977.0,1531801122.0,1531787977.0,1531787977.0,1531787589.0,1531787589.0,1531801305.0,1531787977.0,1531787977.0
160.46.130.72,13.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0
213.28.43.177,70.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0
7.217.103.171,11.0,1547428994.0,1547430644.0,1547428994.0,1547428994.0,1547430644.0,1547428994.0,1547429292.0,1547430644.0,1547431139.0,1547430644.0,1547431139.0,1547430644.0,1547430644.0
31.5.49.211,50.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547017446.0,1547018010.0,1547017446.0,1547018010.0,1547017446.0,1547017446.0,1547017446.0
90.35.39.118,11.0,1547430644.0,1547430644.0,1547427506.0,1547430644.0,1547429909.0,1547430644.0,1547428994.0,1547428994.0,1547428994.0,1547429292.0,1547428994.0,1547429909.0,1547429909.0
107.139.235.9,11.0,1547428994.0,1547427506.0,1547428994.0,1547430644.0,1547427506.0,1547431139.0,1547428994.0,1547429292.0,1547429292.0,1547429292.0,1547431139.0,1547429292.0,1547429292.0
52.129.159.23,80.0,1547196222.0,1547195605.0,1547195351.0,1547196701.0,1547195605.0,1547196701.0,1547195605.0,1547195869.0,1547196701.0,1547196701.0,1547196222.0,1547195869.0,1547195869.0
212.22.4.56,20.0,557532861.0,481247513.0,452600652.0,205494903.0,445940032.0,584188386.0,587631262.0,413778952.0,584188045.0,368522909.0,469978713.0,557529268.0,557529268.0
230.65.189.236,10.0,1531801122.0,1531787589.0,1531801305.0,1531787589.0,1531787977.0,1531801305.0,1531801305.0,1531801305.0,1531787589.0,1531801305.0,1531787589.0,1531787977.0,1531787977.0
181.167.6.143,20.0,510308383.0,590439960.0,557537073.0,514693173.0,445935880.0,1543286640.0,456113065.0,481387889.0,584121134.0,188862738.0,478691892.0,356679599.0,356679599.0
57.88.70.159,13.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193891.0,1547193891.0
236.62.238.14,80.0,1547196877.0,1547195869.0,1547196701.0,1547195605.0,1547195351.0,1547195351.0,1547196222.0,1547195869.0,1547195605.0,1547196877.0,1547195869.0,1547196701.0,1547196701.0
152.232.219.63,20.0,587630833.0,566560535.0,1543286640.0,1547177107.0,548679772.0,469977356.0,445929561.0,1547175841.0,437614878.0,565930788.0,504795948.0,452708454.0,452708454.0
137.193.27.222,50.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0,1547018010.0,1547017446.0,1547014411.0,1547017446.0,1547018010.0,1547018010.0,1547017446.0,1547017446.0,1547017446.0
43.170.158.198,70.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0
152.235.26.57,50.0,1547014411.0,1547014411.0,1547018010.0,1547014411.0,1547014411.0,1547018010.0,1547018010.0,1547018010.0,1547017446.0,1547018010.0,1547017446.0,1547017446.0,1547017446.0
9.76.167.28,50.0,1547014411.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0,1547014411.0,1547018010.0,1547014411.0,1547018010.0,1547014411.0,1547018010.0,1547017446.0,1547017446.0
100.223.119.22,20.0,587632031.0,315395001.0,469979162.0,452600777.0,445940446.0,463083888.0,526531383.0,1543286640.0,368671158.0,519855675.0,442595824.0,469978689.0,469978689.0
60.37.221.233,13.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0,1547193891.0,1547193891.0,1547193151.0,1547193151.0,1547193151.0,1547193151.0
83.50.203.177,10.0,1531801305.0,1531787977.0,1531801122.0,1531801122.0,1531787977.0,1531801122.0,1531787589.0,1531787977.0,1531787589.0,1531801122.0,1531801305.0,1531801305.0,1531801305.0
11.217.223.210,70.0,1547193062.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0
98.166.205.123,80.0,1547196222.0,1547195605.0,1547196222.0,1547196877.0,1547195351.0,1547195605.0,1547195351.0,1547195351.0,1547195869.0,1547196222.0,1547196701.0,1547196701.0,1547196701.0
164.254.53.105,20.0,442359098.0,1543286640.0,1543286640.0,437495075.0,481387889.0,557540592.0,510509520.0,315395490.0,557530413.0,349010136.0,392511716.0,557538782.0,557538782.0
234.136.241.46,70.0,1547192512.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0,1547193062.0
165.203.213.248,11.0,1547430644.0,1547430644.0,1547429909.0,1547429909.0,1547430644.0,1547430147.0,1547429909.0,1547429909.0,1547429909.0,1547427506.0,1547430644.0,1547431139.0,1547431139.0
189.80.5.164,80.0,1547195869.0,1547195351.0,1547195351.0,1547196701.0,1547196222.0,1547195605.0,1547196222.0,1547196222.0,1547196222.0,1547196222.0,1547195605.0,1547196701.0,1547196701.0
177.114.48.226,40.0,1543284750.0,1543286062.0,1543284750.0,1543286718.0,1543286718.0,1543286640.0,1543286600.0,1543286117.0,1543286600.0,1543286062.0,1543286062.0,1543286718.0,1543286718.0
25.252.41.14,80.0,1547196877.0,1547196701.0,1547195605.0,1547196222.0,1547196877.0,1547196222.0,1547195869.0,1547196222.0,1547196222.0,1547195351.0,1547196222.0,1547195351.0,1547195351.0
112.233.92.95,70.0,1547193062.0,1547192512.0,1547193062.0,1547193062.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0,1547192512.0,1547192512.0,1547193062.0,1547192512.0,1547192512.0
242.243.234.195,30.0,456209843.0,445937704.0,456099520.0,514693049.0,557537073.0,557537073.0,456099481.0,504913788.0,478761177.0,413826401.0,584187892.0,445940998.0,445940998.0
144.23.27.210,40.0,1543286640.0,1543286062.0,1543286600.0,1543286062.0,1543286718.0,1543286062.0,1543286718.0,1543286117.0,1543286640.0,1543286600.0,1543285418.0,1543286640.0,1543286640.0
152.222.137.148,10.0,1531801305.0,1531787589.0,1531801122.0,1531787589.0,1531801305.0,1531801305.0,1531787977.0,1531787977.0,1531801122.0,1531787589.0,1531787977.0,1531787589.0,1531787589.0
3.141.217.60,30.0,584189017.0,557537201.0,437495437.0,437492426.0,365098903.0,126535623.0,324362503.0,481900119.0,256882704.0,256919433.0,553567462.0,307998406.0,307998406.0
178.103.83.173,50.0,1547018010.0,1547014411.0,1547014411.0,1547014411.0,1547017446.0,1547018010.0,1547017446.0,1547018010.0,1547014411.0,1547017446.0,1547017446.0,1547017446.0,1547017446.0
249.67.105.78,40.0,1543286117.0,1543286117.0,1543285418.0,1543286640.0,1543286117.0,1543286640.0,1543284750.0,1543285418.0,1543286718.0,1543286600.0,1543285418.0,1543286640.0,1543286640.0
114.15.137.128,11.0,1547429909.0,1547429909.0,1547429909.0,1547429292.0,1547430147.0,1547429292.0,1547429909.0,1547431139.0,1547430644.0,1547430147.0,1547428994.0,1547427506.0,1547427506.0
188.223.23.197,80.0,1547196701.0,1547195869.0,1547195869.0,1547195351.0,1547195605.0,1547195869.0,1547196222.0,1547195351.0,1547195869.0,1547196877.0,1547196222.0,1547196877.0,1547196877.0
196.187.235.192,80.0,1547195605.0,1547195351.0,1547196877.0,1547196877.0,1547195351.0,1547196222.0,1547196222.0,1547196877.0,1547195605.0,1547195605.0,1547196701.0,1547195605.0,1547195605.0
61.253.195.156,11.0,1547430644.0,1547429909.0,1547428994.0,1547427506.0,1547430147.0,1547429909.0,1547430644.0,1547430147.0,1547430644.0,1547429909.0,1547430147.0,1547430147.0,1547430147.0
3.83.45.210,20.0,307998406.0,333293249.0,315395637.0,519598503.0,584121134.0,442359126.0,493818288.0,1543286640.0,1543286640.0,504791822.0,324360699.0,393518383.0,393518383.0
